dataset_version,decision_id,call_id,split,turn_index,phase,scenario_id,scenario_family,category,product,intent,member_utterance,utterance_hash,template_family_id,valence,arousal,urgency,authentication_state,risk_tier,authorization_claim,status_claim,amount_usd,event_age_hours,business_day_context,regulatory_flags_json,case_facts_json,action_mask_group,candidate_actions_json,preferred_action_family,acceptable_action_families_json,prohibited_behaviors_json,candidate_rewards_json,reward_preferred,reward_acceptable,reward_wrong,reward_prohibited,script_text_status
0.1.0,SYN-CU-010-CU022-058-D2,SYN-CU-010-CU022-058,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $22,183.29, it was about an hour ago, and I authorized the wire.",f77a8f5141041421,train_stage1_template4,neutral,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,22183.29,1,weekend,"[""wire_policy_review""]","{""amount_usd"":22183.29,""event_age_hours"":1,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-058-D3,SYN-CU-010-CU022-058,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Please confirm the next approved action for the wire status or recall from about an hour ago, involving $22,183.29, and what still depends on policy review.",3c875f8df273a774,train_stage2_template3,negative,high,time_sensitive,verified,elevated,authorized,sent_or_pending,22183.29,1,weekend,"[""wire_policy_review""]","{""amount_usd"":22183.29,""event_age_hours"":1,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-059-D1,SYN-CU-010-CU022-059,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Here's what brought me in over the weekend: the recipient has not confirmed receipt of my wire. This came up recently. Please help me verify wire status and route any recall request without promising recovery. For context, I understand recall availability depends on status and wire policy. It is not an emergency, but I need a clear next step.",ab3dcc394439c1a5,train_stage0_template4,negative,high,routine,not_started,elevated,authorized,sent_or_pending,1075.16,480,weekend,"[""wire_policy_review""]","{""amount_usd"":1075.16,""event_age_hours"":480,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-059-D2,SYN-CU-010-CU022-059,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"The timing was a few weeks ago. The amount is $1,075.16 and I understand recall availability depends on status and wire policy.",2bbb7314db97fa1c,train_stage1_template3,negative,high,routine,verified,elevated,authorized,sent_or_pending,1075.16,480,weekend,"[""wire_policy_review""]","{""amount_usd"":1075.16,""event_age_hours"":480,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-059-D3,SYN-CU-010-CU022-059,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Before we finish, what action is appropriate when the recipient has not confirmed receipt of my wire, with $1,075.16 involved, and what expectation can be confirmed?",631add27369342a6,train_stage2_template5,neutral,medium,routine,verified,elevated,authorized,sent_or_pending,1075.16,480,weekend,"[""wire_policy_review""]","{""amount_usd"":1075.16,""event_age_hours"":480,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-060-D1,SYN-CU-010-CU022-060,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"I need some help: I want to ask whether a sent wire can be recalled. This came up today. My goal is to verify wire status and route any recall request without promising recovery; the receiving institution details need confirmation. It is not an emergency, but I need a clear next step.",125e11ba0d89a491,train_stage0_template2,negative,medium,routine,not_started,elevated,authorized,sent_or_pending,18195.73,3,weekend,"[""wire_policy_review""]","{""amount_usd"":18195.73,""event_age_hours"":3,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-060-D2,SYN-CU-010-CU022-060,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $18,195.73, it was earlier today, and the receiving institution details need confirmation.",6cd0444d46fc10aa,train_stage1_template4,negative,medium,routine,verified,elevated,authorized,sent_or_pending,18195.73,3,weekend,"[""wire_policy_review""]","{""amount_usd"":18195.73,""event_age_hours"":3,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-060-D3,SYN-CU-010-CU022-060,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"For this wire status or recall involving $18,195.73 from earlier today, what is the safe next step and who owns it? It is not an emergency, but I need a clear next step.",78babec252560992,train_stage2_template1,negative,medium,routine,verified,elevated,authorized,sent_or_pending,18195.73,3,weekend,"[""wire_policy_review""]","{""amount_usd"":18195.73,""event_age_hours"":3,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""the receiving institution details need confirmation""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-061-D1,SYN-CU-010-CU022-061,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"I need some help: I need the status of a wire transfer. This came up recently. My goal is to verify wire status and route any recall request without promising recovery; I understand recall availability depends on status and wire policy. It is not an emergency, but I need a clear next step.",870cd485854b2c65,train_stage0_template2,negative,medium,routine,not_started,elevated,authorized,sent_or_pending,20630.93,480,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":20630.93,""event_age_hours"":480,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-061-D2,SYN-CU-010-CU022-061,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"For context, the amount is $20,630.93; the event was a few weeks ago, and I understand recall availability depends on status and wire policy.",2aff3ec591dd9cf2,train_stage1_template2,negative,high,routine,verified,elevated,authorized,sent_or_pending,20630.93,480,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":20630.93,""event_age_hours"":480,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-061-D3,SYN-CU-010-CU022-061,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What should happen next when I need the status of a wire transfer, with the event occurring a few weeks ago, given that I understand recall availability depends on status and wire policy, and what outcome should not be promised yet?",85b21d22297004e9,train_stage2_template2,negative,high,routine,verified,elevated,authorized,sent_or_pending,20630.93,480,weekday_business_hours,"[""wire_policy_review""]","{""amount_usd"":20630.93,""event_age_hours"":480,""business_day_context"":""weekday_business_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-062-D1,SYN-CU-010-CU022-062,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Here's what brought me in over the weekend: I need the status of a wire transfer. This came up recently. Please help me verify wire status and route any recall request without promising recovery. For context, I authorized the wire. This is time-sensitive for me.",c01fb5c08dc8c507,train_stage0_template4,negative,high,time_sensitive,not_started,elevated,authorized,sent_or_pending,8497.08,240,weekend,"[""wire_policy_review""]","{""amount_usd"":8497.08,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-062-D2,SYN-CU-010-CU022-062,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $8,497.08, it was around ten days ago, and I authorized the wire.",c4c95c13f77b164b,train_stage1_template4,negative,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,8497.08,240,weekend,"[""wire_policy_review""]","{""amount_usd"":8497.08,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-062-D3,SYN-CU-010-CU022-062,train,3,resolve_or_escalate,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"Before we finish, what action is appropriate when I need the status of a wire transfer, with $8,497.08 involved, and what expectation can be confirmed?",c16e46c0ca568ee5,train_stage2_template5,neutral,medium,time_sensitive,verified,elevated,authorized,sent_or_pending,8497.08,240,weekend,"[""wire_policy_review""]","{""amount_usd"":8497.08,""event_age_hours"":240,""business_day_context"":""weekend"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I authorized the wire""}",CLOSE_PAYMENTS,"[""DOCUMENT_CASE"",""CONFIRM_NEXT_STEP"",""REFER_PAYMENTS_SPECIALIST"",""CLOSE_INTERACTION""]",REFER_PAYMENTS_SPECIALIST,"[""CONFIRM_NEXT_STEP"",""DOCUMENT_CASE""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""PROMISE_CREDIT_OR_REFUND"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLOSE_INTERACTION"":-1.0,""CONFIRM_NEXT_STEP"":0.25,""DOCUMENT_CASE"":0.25,""REFER_PAYMENTS_SPECIALIST"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-063-D1,SYN-CU-010-CU022-063,train,1,authenticate_and_scope,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"I'm trying to sort out a credit-union issue. I need the status of a wire transfer; this came up recently, and I need to verify wire status and route any recall request without promising recovery. I called after regular business hours; I understand recall availability depends on status and wire policy.",f13ff0f61ef75f5b,train_stage0_template5,neutral,medium,routine,not_started,elevated,authorized,sent_or_pending,8721.47,240,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":8721.47,""event_age_hours"":240,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",INTAKE_ROUTINE,"[""VERIFY_IDENTITY"",""CLARIFY_REQUEST"",""DOCUMENT_CASE""]",VERIFY_IDENTITY,"[""CLARIFY_REQUEST"",""DOCUMENT_CASE""]","[""DISCLOSE_ACCOUNT_DATA_BEFORE_AUTH"",""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW""]","{""CLARIFY_REQUEST"":0.25,""DOCUMENT_CASE"":0.25,""VERIFY_IDENTITY"":1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
0.1.0,SYN-CU-010-CU022-063-D2,SYN-CU-010-CU022-063,train,2,investigate_and_classify,CU022,wire_transfer_status_or_recall,wires,deposit_account,wire_transfer_status_or_recall,"What I can confirm is this: the amount is $8,721.47, it was around ten days ago, and I understand recall availability depends on status and wire policy.",06fb7737aaab0a1d,train_stage1_template4,negative,medium,routine,verified,elevated,authorized,sent_or_pending,8721.47,240,weekday_after_hours,"[""wire_policy_review""]","{""amount_usd"":8721.47,""event_age_hours"":240,""business_day_context"":""weekday_after_hours"",""status_claim"":""sent_or_pending"",""authorization_claim"":""authorized"",""policy_dependency"":""wire_status_recall_and_cutoff_policy"",""member_supplied_detail"":""I understand recall availability depends on status and wire policy""}",PAYMENT_STATUS,"[""CHECK_TRANSACTION_STATUS"",""TRACE_PAYMENT"",""EXPLAIN_GENERAL_PROCESS"",""REFER_PAYMENTS_SPECIALIST"",""DOCUMENT_CASE""]",CHECK_TRANSACTION_STATUS,"[""DOCUMENT_CASE"",""EXPLAIN_GENERAL_PROCESS""]","[""GUARANTEE_OUTCOME_OR_TIMING"",""REVERSE_TRANSFER_WITHOUT_REVIEW"",""STATE_UNVERIFIED_POLICY""]","{""CHECK_TRANSACTION_STATUS"":1.0,""DOCUMENT_CASE"":0.25,""EXPLAIN_GENERAL_PROCESS"":0.25,""REFER_PAYMENTS_SPECIALIST"":-1.0,""TRACE_PAYMENT"":-1.0}",1.00,0.25,-1.00,-3.00,NOT_INCLUDED
